timestamp,endpoint,symbol,resolution,range_from,range_to,date_format,cont_flag,oi_flag,status_code,message
2026-09-08 11:03:36,/history,NSE:NIFTY2690822900PE,60,2026-05-31,2026-09-08,1,1,1,200,ok
2026-09-08 11:03:36,/history,NSE:NIFTY2690822900PE,D,2026-05-31,2026-09-08,1,1,1,200,ok
2026-09-08 11:03:36,/history,NSE:NIFTY2690822950CE,5S,2026-05-31,2026-06-30,1,1,1,200,no_data
2026-09-08 11:03:36,/history,NSE:NIFTY2690822950PE,5S,2026-05-31,2026-06-30,1,1,1,200,no_data
2026-09-08 11:03:36,/history,NSE:NIFTY2690822950CE,1,2026-05-31,2026-09-08,1,1,1,200,ok
2026-09-08 11:03:36,/history,NSE:NIFTY2690822950CE,5S,2026-07-01,2026-07-31,1,1,1,200,no_data
2026-09-08 11:03:36,/history,NSE:NIFTY2690822950PE,5S,2026-07-01,2026-07-31,1,1,1,200,no_data
2026-09-08 11:03:37,/history,NSE:NIFTY2690822900PE,5S,2026-08-01,2026-08-31,1,1,1,200,ok
2026-09-08 11:03:37,/history,NSE:NIFTY2690822950CE,5S,2026-08-01,2026-08-31,1,1,1,200,no_data
2026-09-08 11:03:37,/history,NSE:NIFTY2690822950PE,1,2026-05-31,2026-09-08,1,1,1,200,ok
2026-09-08 11:03:37,/history,NSE:NIFTY2690822950CE,5,2026-05-31,2026-09-08,1,1,1,200,ok
2026-09-08 11:03:37,/history,NSE:NIFTY2690822950PE,5,2026-05-31,2026-09-08,1,1,1,200,ok
2026-09-08 11:03:37,/history,NSE:NIFTY2690822950CE,5S,2026-09-01,2026-09-08,1,1,1,200,ok
2026-09-08 11:03:37,/history,NSE:NIFTY2690822950CE,60,2026-05-31,2026-09-08,1,1,1,200,ok
2026-09-08 11:03:38,/history,NSE:NIFTY2690822950PE,60,2026-05-31,2026-09-08,1,1,1,200,ok
2026-09-08 11:03:38,/history,NSE:NIFTY2690822950CE,D,2026-05-31,2026-09-08,1,1,1,200,ok
2026-09-08 11:03:38,/history,NSE:NIFTY2690822950PE,D,2026-05-31,2026-09-08,1,1,1,200,ok
2026-09-08 11:03:38,/history,NSE:NIFTY2690822900PE,5S,2026-09-01,2026-09-08,1,1,1,200,ok
2026-09-08 11:03:38,/history,NSE:NIFTY2690823000CE,5S,2026-05-31,2026-06-30,1,1,1,200,no_data
2026-09-08 11:03:38,/history,NSE:NIFTY2690823000PE,5S,2026-05-31,2026-06-30,1,1,1,200,no_data
2026-09-08 11:03:38,/history,NSE:NIFTY2690822950PE,5S,2026-08-01,2026-08-31,1,1,1,200,ok
2026-09-08 11:03:39,/history,NSE:NIFTY2690823000CE,5S,2026-07-01,2026-07-31,1,1,1,200,no_data
2026-09-08 11:03:39,/history,NSE:NIFTY2690823000CE,1,2026-05-31,2026-09-08,1,1,1,200,ok
2026-09-08 11:03:39,/history,NSE:NIFTY2690823000PE,5S,2026-07-01,2026-07-31,1,1,1,200,no_data
2026-09-08 11:03:39,/history,NSE:NIFTY2690823000CE,5S,2026-08-01,2026-08-31,1,1,1,200,ok
2026-09-08 11:03:40,/history,NSE:NIFTY2690823000PE,1,2026-05-31,2026-09-08,1,1,1,200,ok
2026-09-08 11:03:40,/history,NSE:NIFTY2690822950PE,5S,2026-09-01,2026-09-08,1,1,1,200,ok
2026-09-08 11:03:41,/history,NSE:NIFTY2690823000CE,5,2026-05-31,2026-09-08,1,1,1,200,ok
2026-09-08 11:03:41,/history,NSE:NIFTY2690823000CE,5S,2026-09-01,2026-09-08,1,1,1,200,ok
2026-09-08 11:03:41,/history,NSE:NIFTY2690823000PE,5,2026-05-31,2026-09-08,1,1,1,200,ok
2026-09-08 11:03:41,/history,NSE:NIFTY2690823000CE,60,2026-05-31,2026-09-08,1,1,1,200,ok
2026-09-08 11:03:42,/history,NSE:NIFTY2690823000CE,D,2026-05-31,2026-09-08,1,1,1,200,ok
2026-09-08 11:03:42,/history,NSE:NIFTY2690823000PE,60,2026-05-31,2026-09-08,1,1,1,200,ok
2026-09-08 11:03:42,/history,NSE:NIFTY2690823000PE,D,2026-05-31,2026-09-08,1,1,1,200,ok
2026-09-08 11:03:42,/history,NSE:NIFTY2690823050CE,5S,2026-05-31,2026-06-30,1,1,1,200,no_data
2026-09-08 11:03:42,/history,NSE:NIFTY2690823050PE,5S,2026-05-31,2026-06-30,1,1,1,200,no_data
2026-09-08 11:03:43,/history,NSE:NIFTY2690823050CE,5S,2026-07-01,2026-07-31,1,1,1,200,no_data
2026-09-08 11:03:43,/history,NSE:NIFTY2690823050PE,5S,2026-07-01,2026-07-31,1,1,1,200,no_data
2026-09-08 11:03:43,/history,NSE:NIFTY2690823050CE,5S,2026-08-01,2026-08-31,1,1,1,200,no_data
2026-09-08 11:03:43,/history,NSE:NIFTY2690823000PE,5S,2026-08-01,2026-08-31,1,1,1,200,ok
2026-09-08 11:03:44,/history,NSE:NIFTY2690823050CE,5S,2026-09-01,2026-09-08,1,1,1,200,ok
2026-09-08 11:03:44,/history,NSE:NIFTY2690823050CE,1,2026-05-31,2026-09-08,1,1,1,200,ok
2026-09-08 11:03:45,/history,NSE:NIFTY2690823050CE,5,2026-05-31,2026-09-08,1,1,1,200,ok
2026-09-08 11:03:45,/history,NSE:NIFTY2690823050PE,1,2026-05-31,2026-09-08,1,1,1,200,ok
2026-09-08 11:03:45,/history,NSE:NIFTY2690823000PE,5S,2026-09-01,2026-09-08,1,1,1,200,ok
2026-09-08 11:03:45,/history,NSE:NIFTY2690823050CE,60,2026-05-31,2026-09-08,1,1,1,200,ok
2026-09-08 11:03:45,/history,NSE:NIFTY2690823050PE,5,2026-05-31,2026-09-08,1,1,1,200,ok
2026-09-08 11:03:46,/history,NSE:NIFTY2690823050PE,5S,2026-08-01,2026-08-31,1,1,1,200,ok
2026-09-08 11:03:46,/history,NSE:NIFTY2690823050PE,60,2026-05-31,2026-09-08,1,1,1,200,ok
2026-09-08 11:03:46,/history,NSE:NIFTY2690823050CE,D,2026-05-31,2026-09-08,1,1,1,200,ok
2026-09-08 11:03:46,/history,NSE:NIFTY2690823050PE,D,2026-05-31,2026-09-08,1,1,1,200,ok
2026-09-08 11:03:46,/history,NSE:NIFTY2690823100CE,5S,2026-05-31,2026-06-30,1,1,1,200,no_data
2026-09-08 11:03:46,/history,NSE:NIFTY2690823100PE,5S,2026-05-31,2026-06-30,1,1,1,200,no_data
2026-09-08 11:03:46,/history,NSE:NIFTY2690823100CE,1,2026-05-31,2026-09-08,1,1,1,200,ok
2026-09-08 11:03:46,/history,NSE:NIFTY2690823100CE,5S,2026-07-01,2026-07-31,1,1,1,200,no_data
2026-09-08 11:03:46,/history,NSE:NIFTY2690823100PE,5S,2026-07-01,2026-07-31,1,1,1,200,no_data
2026-09-08 11:03:47,/history,NSE:NIFTY2690823100PE,1,2026-05-31,2026-09-08,1,1,1,200,ok
2026-09-08 11:03:47,/history,NSE:NIFTY2690823100CE,5S,2026-08-01,2026-08-31,1,1,1,200,ok
2026-09-08 11:03:47,/history,NSE:NIFTY2690823100CE,5,2026-05-31,2026-09-08,1,1,1,200,ok
2026-09-08 11:03:47,/history,NSE:NIFTY2690823050PE,5S,2026-09-01,2026-09-08,1,1,1,200,ok
2026-09-08 11:03:48,/history,NSE:NIFTY2690823100PE,5,2026-05-31,2026-09-08,1,1,1,200,ok
2026-09-08 11:03:48,/history,NSE:NIFTY2690823100CE,60,2026-05-31,2026-09-08,1,1,1,200,ok
2026-09-08 11:03:48,/history,NSE:NIFTY2690823100PE,60,2026-05-31,2026-09-08,1,1,1,200,ok
2026-09-08 11:03:48,/history,NSE:NIFTY2690823100CE,D,2026-05-31,2026-09-08,1,1,1,200,ok
2026-09-08 11:03:48,/history,NSE:NIFTY2690823100CE,5S,2026-09-01,2026-09-08,1,1,1,200,ok
2026-09-08 11:03:48,/history,NSE:NIFTY2690823100PE,D,2026-05-31,2026-09-08,1,1,1,200,ok
2026-09-08 11:03:49,/history,NSE:NIFTY2690823150CE,5S,2026-05-31,2026-06-30,1,1,1,200,no_data
2026-09-08 11:03:49,/history,NSE:NIFTY2690823150PE,5S,2026-05-31,2026-06-30,1,1,1,200,no_data
2026-09-08 11:03:49,/history,NSE:NIFTY2690823150CE,5S,2026-07-01,2026-07-31,1,1,1,200,no_data
2026-09-08 11:03:49,/history,NSE:NIFTY2690823150PE,5S,2026-07-01,2026-07-31,1,1,1,200,no_data
2026-09-08 11:03:49,/history,NSE:NIFTY2690823100PE,5S,2026-08-01,2026-08-31,1,1,1,200,ok
2026-09-08 11:03:49,/history,NSE:NIFTY2690823150CE,5S,2026-08-01,2026-08-31,1,1,1,200,no_data
2026-09-08 11:03:50,/history,NSE:NIFTY2690823150CE,1,2026-05-31,2026-09-08,1,1,1,200,ok
2026-09-08 11:03:50,/history,NSE:NIFTY2690823150CE,5S,2026-09-01,2026-09-08,1,1,1,200,ok
2026-09-08 11:03:50,/history,NSE:NIFTY2690823150CE,5,2026-05-31,2026-09-08,1,1,1,200,ok
2026-09-08 11:03:50,/history,NSE:NIFTY2690823150PE,1,2026-05-31,2026-09-08,1,1,1,200,ok
2026-09-08 11:03:50,/history,NSE:NIFTY2690823100PE,5S,2026-09-01,2026-09-08,1,1,1,200,ok
2026-09-08 11:03:51,/history,NSE:NIFTY2690823150PE,5,2026-05-31,2026-09-08,1,1,1,200,ok
2026-09-08 11:03:51,/history,NSE:NIFTY2690823150CE,60,2026-05-31,2026-09-08,1,1,1,200,ok
2026-09-08 11:03:51,/history,NSE:NIFTY2690823150PE,60,2026-05-31,2026-09-08,1,1,1,200,ok
2026-09-08 11:03:51,/history,NSE:NIFTY2690823150CE,D,2026-05-31,2026-09-08,1,1,1,200,ok
2026-09-08 11:03:51,/history,NSE:NIFTY2690823150PE,D,2026-05-31,2026-09-08,1,1,1,200,ok
2026-09-08 11:03:51,/history,NSE:NIFTY2690823150PE,5S,2026-08-01,2026-08-31,1,1,1,200,ok
2026-09-08 11:03:51,/history,NSE:NIFTY2690823200CE,5S,2026-05-31,2026-06-30,1,1,1,200,no_data
2026-09-08 11:03:52,/history,NSE:NIFTY2690823200PE,5S,2026-05-31,2026-06-30,1,1,1,200,no_data
2026-09-08 11:03:52,/history,NSE:NIFTY2690823200CE,1,2026-05-31,2026-09-08,1,1,1,200,ok
2026-09-08 11:03:52,/history,NSE:NIFTY2690823150PE,5S,2026-09-01,2026-09-08,1,1,1,200,ok
2026-09-08 11:03:59,/history,NSE:NIFTY2690823200CE,5,2026-05-31,2026-09-08,1,1,1,200,ok
2026-09-08 11:03:59,/history,NSE:NIFTY2690823200PE,1,2026-05-31,2026-09-08,1,1,1,200,ok
2026-09-08 11:04:00,/history,NSE:NIFTY2690823200PE,5,2026-05-31,2026-09-08,1,1,1,200,ok
2026-09-08 11:04:02,/history,NSE:NIFTY2690823200PE,60,2026-05-31,2026-09-08,1,1,1,200,ok
2026-09-08 11:04:05,/history,NSE:NIFTY2690823200PE,5S,2026-07-01,2026-07-31,1,1,1,200,no_data
2026-09-08 11:04:07,/history,NSE:NIFTY2690823200CE,D,2026-05-31,2026-09-08,1,1,1,200,ok
2026-09-08 11:04:07,/history,NSE:NIFTY2690823200PE,D,2026-05-31,2026-09-08,1,1,1,200,ok
2026-09-08 11:04:07,/history,NSE:NIFTY2690823250CE,5S,2026-05-31,2026-06-30,1,1,1,200,no_data
2026-09-08 11:04:07,/history,NSE:NIFTY2690823200PE,5S,2026-08-01,2026-08-31,1,1,1,200,ok
2026-09-08 11:04:10,/history,NSE:NIFTY2690823200PE,5S,2026-09-01,2026-09-08,1,1,1,200,ok
2026-09-08 11:04:12,/history,NSE:NIFTY2690823250CE,1,2026-05-31,2026-09-08,1,1,1,200,ok
2026-09-08 11:04:14,/history,NSE:NIFTY2690823250CE,5S,2026-07-01,2026-07-31,1,1,1,200,no_data
2026-09-08 11:04:21,/history,NSE:NIFTY2690823250PE,1,2026-05-31,2026-09-08,1,1,1,200,ok
2026-09-08 11:04:22,/history,NSE:NIFTY2690823200CE,5S,2026-07-01,2026-07-31,1,1,1,200,no_data
2026-09-08 11:04:22,/history,NSE:NIFTY2690823250PE,5S,2026-05-31,2026-06-30,1,1,1,200,no_data
2026-09-08 11:04:22,/history,NSE:NIFTY2690823250PE,5S,2026-07-01,2026-07-31,1,1,1,200,no_data
